Time,Symbol,Side,Price,Size
2026-08-02 02:36:39,ENAUSDT,SELL,0.0826,49.18
2026-08-02 02:36:39,ZROUSDT,BUY,0.724,43.4
2026-08-02 02:37:53,ACHUSDT,SELL,0.00449,46.29
2026-08-02 02:37:53,OSMOUSDT,BUY,0.0275,49.18
2026-08-02 02:37:53,ZROUSDT,SELL,0.723,43.4
2026-08-02 02:37:53,RENDERUSDT,BUY,1.37,43.4
2026-08-02 02:39:07,JUPUSDT,SELL,0.1961,49.18
2026-08-02 02:39:07,BANANAUSDT,BUY,3.651,43.4
2026-08-02 02:39:07,RENDERUSDT,SELL,1.37,43.4
2026-08-02 02:39:07,1000CATUSDT,BUY,0.00145,46.29
2026-08-02 02:41:35,OSMOUSDT,SELL,0.0275,49.18
2026-08-02 02:41:35,GNSUSDT,BUY,0.496,49.18
2026-08-02 02:41:35,BANANAUSDT,SELL,3.641,43.4
2026-08-02 02:41:35,SUSDT,BUY,0.02183,46.29
2026-08-02 02:50:12,RIFUSDT,SELL,0.087,49.18
2026-08-02 02:50:12,CAKEUSDT,BUY,1.424,43.4
2026-08-02 02:50:12,PIVXUSDT,SELL,0.0329,52.08
2026-08-02 02:50:12,VICUSDT,BUY,0.0344,49.18
2026-08-02 02:50:12,1000CATUSDT,SELL,0.00144,46.29
2026-08-02 02:50:13,EPICUSDT,BUY,0.9388,49.18
2026-08-02 02:51:26,NEXOUSDT,SELL,0.723,43.4
2026-08-02 02:51:26,LDOUSDT,BUY,0.3321,49.18
2026-08-02 02:55:08,GNSUSDT,SELL,0.495,49.18
2026-08-02 02:55:08,ARBUSDT,BUY,0.0805,46.29
2026-08-02 02:55:08,EPICUSDT,SELL,0.932,49.18
2026-08-02 02:55:08,FORMUSDT,BUY,0.2019,49.18
2026-08-02 02:56:23,CAKEUSDT,SELL,1.423,43.4
2026-08-02 02:56:23,CFXUSDT,BUY,0.04278,49.18
2026-08-02 02:56:23,SYNUSDT,SELL,0.09147,49.18
